TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
14,PEAK ESPORTS,3,51793755439,nexHAANz,0,1,45,54,0,1,0,195,207,17m 28s,5m 41s,205,0,0,12565,1071,0,0,0,0,0,0,585,1,0,1,0,0,"101101,102002","Arma 101101,UMP45",Arma 101101:0.0 / UMP45:57.0,Arma 101101:0 / UMP45:1,Arma 101101:22 / UMP45:18,Arma 101101:0 / UMP45:2,40,2,5
5,SYNEX ESPORTS,4,5223969219,snxJxchszzz,0,1,141,44,0,1,0,117,66,23m 20s,0m 6s,48,0,1,1956,3804,1,2,5,0,0,0,647,0,4,0,0,0,"101004,101003,104003,104002","M416,SCAR-L,S12K,S1897",M416:67.1 / SCAR-L:0.0 / S12K:0.0 / S1897:0.0,M416:0 / SCAR-L:0 / S12K:0 / S1897:0,M416:70 / SCAR-L:4 / S12K:0 / S1897:0,M416:4 / SCAR-L:0 / S12K:0 / S1897:0,74,4,5.41
5,SYNEX ESPORTS,4,563849965,snxRASBEY,0,0,54,0,0,0,0,198,145,23m 20s,0m 6s,66,0,0,4355,2720,0,0,1,0,0,0,647,1,0,0,0,0,"101003,101008,106011","SCAR-L,M762,Arma 106011",SCAR-L:53.9 / M762:0.0 / Arma 106011:0.0,SCAR-L:0 / M762:0 / Arma 106011:0,SCAR-L:150 / M762:0 / Arma 106011:0,SCAR-L:1 / M762:0 / Arma 106011:0,150,1,0.67
5,SYNEX ESPORTS,4,5344722594,snxJAISONN77K,0,2,441,73,0,2,0,144,64,22m 24s,0m 14s,117,0,1,5137,2353,0,0,3,0,0,0,647,1,12,0,0,1,"101004,104003","M416,S12K",M416:283.5 / S12K:0.0,M416:1 / S12K:0,M416:228 / S12K:2,M416:14 / S12K:0,230,14,6.09
5,SYNEX ESPORTS,4,540335522,snxJUANGOATT,0,0,11,0,1,0,0,200,59,22m 13s,0m 8s,48,0,0,3561,2588,2,1,1,0,0,0,647,0,0,0,0,0,"103006,101001,101002","Mini14,AKM,M16A4",Mini14:0.0 / AKM:0.0 / M16A4:0.0,Mini14:0 / AKM:0 / M16A4:0,Mini14:47 / AKM:70 / M16A4:0,Mini14:0 / AKM:0 / M16A4:0,117,0,0
23,DIE 4 THE RUSH NO MERCY,5,528655831,D4Yaelstore,0,4,553,223,0,3,2,319,185,22m 24s,0m 57s,27,0,0,5020,2464,0,0,0,0,0,0,980,4,17,1,0,6,"101004,104003","M416,S12K",M416:636.7 / S12K:0.0,M416:4 / S12K:0,M416:314 / S12K:0,M416:28 / S12K:0,314,28,8.92
23,DIE 4 THE RUSH NO MERCY,5,5899236972,D4Nxstyyy,0,0,133,0,1,0,0,182,120,22m 24s,0m 3s,37,0,0,6261,2558,0,0,2,0,0,0,980,1,1,0,1,3,"101004,102002,104003,107011","M416,UMP45,S12K,Arma 107011",M416:132.5 / UMP45:0.0 / S12K:0.0 / Arma 107011:0.0,M416:0 / UMP45:0 / S12K:0 / Arma 107011:0,M416:187 / UMP45:0 / S12K:1 / Arma 107011:0,M416:6 / UMP45:0 / S12K:0 / Arma 107011:0,188,6,3.19
23,DIE 4 THE RUSH NO MERCY,5,557816354,D4Txzyy,0,0,294,0,2,2,0,301,103,22m 11s,0m 0s,0,0,0,6873,1947,0,3,3,0,0,0,980,4,6,1,0,3,"101004,104002,106002","M416,S1897,P1911",M416:324.5 / S1897:0.0 / P1911:0.0,M416:0 / S1897:0 / P1911:0,M416:175 / S1897:0 / P1911:0,M416:14 / S1897:0 / P1911:0,175,14,8
23,DIE 4 THE RUSH NO MERCY,5,587521566,D4SWAGU1NNN,0,0,0,0,0,0,0,198,28,9m 37s,0m 57s,28,0,0,1401,1184,0,0,0,0,0,0,980,0,0,0,0,0,"101004,104003","M416,S12K",M416:0.0 / S12K:0.0,M416:0 / S12K:0,M416:0 / S12K:0,M416:0 / S12K:0,0,0,0
17,MASATOS ESPORTS,6,5232423271,MSTxCRIZUUXXX,0,1,352,2,0,1,1,229,163,22m 17s,0m 7s,28,0,0,4294,3230,0,5,2,0,0,0,385,2,14,0,0,9,"101004,101007,104003,104004,104002","M416,QBZ,S12K,DBS,S1897",M416:153.2 / QBZ:0.0 / S12K:233.8 / DBS:0.0 / S1897:0.0,M416:0 / QBZ:0 / S12K:1 / DBS:0 / S1897:0,M416:186 / QBZ:0 / S12K:17 / DBS:0 / S1897:0,M416:8 / QBZ:0 / S12K:17 / DBS:0 / S1897:0,203,25,12.32
